lemma,global_position,sentence_id,local_word_id,original_text
ask,307378,24268,27,asked
her,307379,24268,28,her
to,307380,24268,29,to
hand,307381,24268,30,hand
i,307382,24268,31,me
and,307383,24268,32,and
i,307384,24268,33,I
point,307385,24268,34,pointing
at,307386,24268,35,at
they,307387,24268,36,them
i,307388,24268,37,I
could,307389,24268,38,could
not,307390,24268,39,nt
think,307391,24268,40,think
of,307392,24268,41,of
the,307393,24268,42,the
word,307394,24268,43,word
a,307395,24268,44,a
hairpin,307396,24268,45,hairpin
to,307397,24268,46,to
open,307398,24268,47,open
it,307399,24268,48,it
with,307400,24268,49,with
ah,307401,24268,50,ah
horquilla,307402,24268,51,horquilla
disobliging,307403,24268,52,disobliging
old,307404,24268,53,old
thing,307405,24268,54,thing
and,307406,24268,55,and
it,307407,24268,56,it
stare,307408,24268,57,staring
her,307409,24268,58,her
in,307410,24268,59,in
the,307411,24268,60,the
face,307412,24268,61,face
with,307413,24268,62,with
her,307414,24268,63,her
switch,307415,24268,64,switch
of,307416,24268,65,of
false,307417,24268,66,false
hair,307418,24268,67,hair
on,307419,24268,68,on
her,307420,24268,69,her
and,307421,24268,70,and
vain,307422,24268,71,vain
about,307423,24268,72,about
her,307424,24268,73,her
appearance,307425,24268,74,appearance
ugly,307426,24268,75,ugly
as,307427,24268,76,as
she,307428,24268,77,she
be,307429,24268,78,was
near,307430,24268,79,near
80,307431,24268,80,80
or,307432,24268,81,or
a,307433,24268,82,a
100,307434,24268,83,100
her,307435,24268,84,her
face,307436,24268,85,face
a,307437,24268,86,a
mass,307438,24268,87,mass
of,307439,24268,88,of
wrinkle,307440,24268,89,wrinkles
with,307441,24268,90,with
all,307442,24268,91,all
her,307443,24268,92,her
religion,307444,24268,93,religion
domineer,307445,24268,94,domineering
because,307446,24268,95,because
she,307447,24268,96,she
never,307448,24268,97,never
could,307449,24268,98,could
get,307450,24268,99,get
over,307451,24268,100,over
the,307452,24268,101,the
atlantic,307453,24268,102,Atlantic
fleet,307454,24268,103,fleet
come,307455,24268,104,coming
in,307456,24268,105,in
half,307457,24268,106,half
the,307458,24268,107,the
ship,307459,24268,108,ships
of,307460,24268,109,of
the,307461,24268,110,the
world,307462,24268,111,world
and,307463,24268,112,and
the,307464,24268,113,the
union,307465,24268,114,Union
jack,307466,24268,115,Jack
fly,307467,24268,116,flying
with,307468,24268,117,with
all,307469,24268,118,all
her,307470,24268,119,her
carabinero,307471,24268,120,carabineros
because,307472,24268,121,because
4,307473,24268,122,4
drunken,307474,24268,123,drunken
english,307475,24268,124,English
sailor,307476,24268,125,sailors
take,307477,24268,126,took
all,307478,24268,127,all
the,307479,24268,128,the
rock,307480,24268,129,rock
from,307481,24268,130,from
they,307482,24268,131,them
and,307483,24268,132,and
because,307484,24268,133,because
i,307485,24268,134,I
do,307486,24268,135,did
not,307487,24268,136,nt
run,307488,24268,137,run
into,307489,24268,138,into
mass,307490,24268,139,mass
often,307491,24268,140,often
enough,307492,24268,141,enough
in,307493,24268,142,in
santa,307494,24268,143,Santa
maria,307495,24268,144,Maria
to,307496,24268,145,to
please,307497,24268,146,please
her,307498,24268,147,her
with,307499,24268,148,with
her,307500,24268,149,her
shawl,307501,24268,150,shawl
up,307502,24268,151,up
on,307503,24268,152,on
her,307504,24268,153,her
except,307505,24268,154,except
when,307506,24268,155,when
there,307507,24268,156,there
be,307508,24268,157,was
a,307509,24268,158,a
marriage,307510,24268,159,marriage
on,307511,24268,160,on
with,307512,24268,161,with
all,307513,24268,162,all
her,307514,24268,163,her
miracle,307515,24268,164,miracles
of,307516,24268,165,of
the,307517,24268,166,the
saint,307518,24268,167,saints
and,307519,24268,168,and
her,307520,24268,169,her
black,307521,24268,170,black
bless,307522,24268,171,blessed
virgin,307523,24268,172,virgin
with,307524,24268,173,with
the,307525,24268,174,the
silver,307526,24268,175,silver
dress,307527,24268,176,dress
and,307528,24268,177,and
the,307529,24268,178,the
sun,307530,24268,179,sun
dance,307531,24268,180,dancing
3,307532,24268,181,3
time,307533,24268,182,times
on,307534,24268,183,on
easter,307535,24268,184,Easter
sunday,307536,24268,185,Sunday
morning,307537,24268,186,morning
and,307538,24268,187,and
when,307539,24268,188,when
the,307540,24268,189,the
priest,307541,24268,190,priest
be,307542,24268,191,was
go,307543,24268,192,going
by,307544,24268,193,by
with,307545,24268,194,with
the,307546,24268,195,the
bell,307547,24268,196,bell
bring,307548,24268,197,bringing
the,307549,24268,198,the
vatican,307550,24268,199,vatican
to,307551,24268,200,to
the,307552,24268,201,the
die,307553,24268,202,dying
blessing,307554,24268,203,blessing
herself,307555,24268,204,herself
for,307556,24268,205,for
his,307557,24268,206,his
majestad,307558,24268,207,Majestad
a,307559,24268,208,an
admirer,307560,24268,209,admirer
he,307561,24268,210,he
sign,307562,24268,211,signed
it,307563,24268,212,it
i,307564,24268,213,I
near,307565,24268,214,near
jump,307566,24268,215,jumped
out,307567,24268,216,out
of,307568,24268,217,of
my,307569,24268,218,my
skin,307570,24268,219,skin
i,307571,24268,220,I
want,307572,24268,221,wanted
to,307573,24268,222,to
pick,307574,24268,223,pick
he,307575,24268,224,him
up,307576,24268,225,up
when,307577,24268,226,when
i,307578,24268,227,I
see,307579,24268,228,saw
he,307580,24268,229,him
follow,307581,24268,230,following
i,307582,24268,231,me
along,307583,24268,232,along
the,307584,24268,233,the
calle,307585,24268,234,Calle
real,307586,24268,235,Real
in,307587,24268,236,in
the,307588,24268,237,the
shop,307589,24268,238,shop
window,307590,24268,239,window
then,307591,24268,240,then
he,307592,24268,241,he
tip,307593,24268,242,tipped
i,307594,24268,243,me
just,307595,24268,244,just
in,307596,24268,245,in
passing,307597,24268,246,passing
but,307598,24268,247,but
i,307599,24268,248,I
never,307600,24268,249,never
think,307601,24268,250,thought
he,307602,24268,251,hed
write,307603,24268,252,write
make,307604,24268,253,making
a,307605,24268,254,an
appointment,307606,24268,255,appointment
i,307607,24268,256,I
have,307608,24268,257,had
it,307609,24268,258,it
inside,307610,24268,259,inside
my,307611,24268,260,my
petticoat,307612,24268,261,petticoat
bodice,307613,24268,262,bodice
all,307614,24268,263,all
day,307615,24268,264,day
read,307616,24268,265,reading
it,307617,24268,266,it
up,307618,24268,267,up
in,307619,24268,268,in
every,307620,24268,269,every
hole,307621,24268,270,hole
and,307622,24268,271,and
corner,307623,24268,272,corner
while,307624,24268,273,while
father,307625,24268,274,father
be,307626,24268,275,was
up,307627,24268,276,up
at,307628,24268,277,at
the,307629,24268,278,the
drill,307630,24268,279,drill
instruct,307631,24268,280,instructing
to,307632,24268,281,to
find,307633,24268,282,find
out,307634,24268,283,out
by,307635,24268,284,by
the,307636,24268,285,the
handwriting,307637,24268,286,handwriting
or,307638,24268,287,or
the,307639,24268,288,the
language,307640,24268,289,language
of,307641,24268,290,of
stamp,307642,24268,291,stamps
sing,307643,24268,292,singing
i,307644,24268,293,I
remember,307645,24268,294,remember
shall,307646,24268,295,shall
i,307647,24268,296,I
wear,307648,24268,297,wear
a,307649,24268,298,a
white,307650,24268,299,white
rose,307651,24268,300,rose
and,307652,24268,301,and
i,307653,24268,302,I
want,307654,24268,303,wanted
to,307655,24268,304,to
put,307656,24268,305,put
on,307657,24268,306,on
the,307658,24268,307,the
old,307659,24268,308,old
stupid,307660,24268,309,stupid
clock,307661,24268,310,clock
to,307662,24268,311,to
near,307663,24268,312,near
the,307664,24268,313,the
time,307665,24268,314,time
he,307666,24268,315,he
be,307667,24268,316,was
the,307668,24268,317,the
first,307669,24268,318,first
man,307670,24268,319,man
kiss,307671,24268,320,kissed
i,307672,24268,321,me
under,307673,24268,322,under
the,307674,24268,323,the
moorish,307675,24268,324,Moorish
wall,307676,24268,325,wall
my,307677,24268,326,my
sweetheart,307678,24268,327,sweetheart
when,307679,24268,328,when
a,307680,24268,329,a
boy,307681,24268,330,boy
it,307682,24268,331,it
never,307683,24268,332,never
enter,307684,24268,333,entered
my,307685,24268,334,my
head,307686,24268,335,head
what,307687,24268,336,what
kissing,307688,24268,337,kissing
mean,307689,24268,338,meant
till,307690,24268,339,till
he,307691,24268,340,he
put,307692,24268,341,put
his,307693,24268,342,his
tongue,307694,24268,343,tongue
in,307695,24268,344,in
my,307696,24268,345,my
mouth,307697,24268,346,mouth
his,307698,24268,347,his
mouth,307699,24268,348,mouth
be,307700,24268,349,was
sweetlike,307701,24268,350,sweetlike
young,307702,24268,351,young
i,307703,24268,352,I
put,307704,24268,353,put
my,307705,24268,354,my
knee,307706,24268,355,knee
up,307707,24268,356,up
to,307708,24268,357,to
he,307709,24268,358,him
a,307710,24268,359,a
few,307711,24268,360,few
time,307712,24268,361,times
to,307713,24268,362,to
learn,307714,24268,363,learn
the,307715,24268,364,the
way,307716,24268,365,way
what,307717,24268,366,what
do,307718,24268,367,did
i,307719,24268,368,I
tell,307720,24268,369,tell
he,307721,24268,370,him
i,307722,24268,371,I
be,307723,24268,372,was
engage,307724,24268,373,engaged
for,307725,24268,374,for
for,307726,24268,375,for
fun,307727,24268,376,fun
to,307728,24268,377,to
the,307729,24268,378,the
son,307730,24268,379,son
of,307731,24268,380,of
a,307732,24268,381,a
spanish,307733,24268,382,Spanish
nobleman,307734,24268,383,nobleman
name,307735,24268,384,named
don,307736,24268,385,Don
miguel,307737,24268,386,Miguel
de,307738,24268,387,de
la,307739,24268,388,la
flora,307740,24268,389,Flora
and,307741,24268,390,and
he,307742,24268,391,he
believe,307743,24268,392,believed
i,307744,24268,393,me
that,307745,24268,394,that
i,307746,24268,395,I
be,307747,24268,396,was
to,307748,24268,397,to
be,307749,24268,398,be
marry,307750,24268,399,married
to,307751,24268,400,to
he,307752,24268,401,him
in,307753,24268,402,in
3,307754,24268,403,3
year,307755,24268,404,years
time,307756,24268,405,time
theres,307757,24268,406,theres
many,307758,24268,407,many
a,307759,24268,408,a
true,307760,24268,409,true
word,307761,24268,410,word
speak,307762,24268,411,spoken
in,307763,24268,412,in
jest,307764,24268,413,jest
there,307765,24268,414,there
be,307766,24268,415,is
a,307767,24268,416,a
flower,307768,24268,417,flower
that,307769,24268,418,that
bloometh,307770,24268,419,bloometh
a,307771,24268,420,a
few,307772,24268,421,few
thing,307773,24268,422,things
i,307774,24268,423,I
tell,307775,24268,424,told
he,307776,24268,425,him
true,307777,24268,426,true
about,307778,24268,427,about
myself,307779,24268,428,myself
just,307780,24268,429,just
for,307781,24268,430,for
he,307782,24268,431,him
to,307783,24268,432,to
be,307784,24268,433,be
imagin,307785,24268,434,imagining
the,307786,24268,435,the
spanish,307787,24268,436,Spanish
girl,307788,24268,437,girls
he,307789,24268,438,he
do,307790,24268,439,did
not,307791,24268,440,nt
like,307792,24268,441,like
i,307793,24268,442,I
suppose,307794,24268,443,suppose
one,307795,24268,444,one
of,307796,24268,445,of
they,307797,24268,446,them
would,307798,24268,447,would
not,307799,24268,448,nt
have,307800,24268,449,have
he,307801,24268,450,him
i,307802,24268,451,I
get,307803,24268,452,got
he,307804,24268,453,him
excited,307805,24268,454,excited
he,307806,24268,455,he
crush,307807,24268,456,crushed
all,307808,24268,457,all
the,307809,24268,458,the
flower,307810,24268,459,flowers
on,307811,24268,460,on
my,307812,24268,461,my
bosom,307813,24268,462,bosom
he,307814,24268,463,he
bring,307815,24268,464,brought
i,307816,24268,465,me
he,307817,24268,466,he
could,307818,24268,467,could
not,307819,24268,468,nt
count,307820,24268,469,count
the,307821,24268,470,the
peseta,307822,24268,471,pesetas
and,307823,24268,472,and
the,307824,24268,473,the
perragorda,307825,24268,474,perragordas
till,307826,24268,475,till
i,307827,24268,476,I
teach,307828,24268,477,taught
he,307829,24268,478,him
cappoquin,307830,24268,479,Cappoquin
he,307831,24268,480,he
come,307832,24268,481,came
from,307833,24268,482,from
he,307834,24268,483,he
say,307835,24268,484,said
on,307836,24268,485,on
the,307837,24268,486,the
black,307838,24268,487,black
water,307839,24268,488,water
but,307840,24268,489,but
it,307841,24268,490,it
be,307842,24268,491,was
too,307843,24268,492,too
short,307844,24268,493,short
then,307845,24268,494,then
the,307846,24268,495,the
day,307847,24268,496,day
before,307848,24268,497,before
he,307849,24268,498,he
leave,307850,24268,499,left
may,307851,24268,500,May
yes,307852,24268,501,yes
it,307853,24268,502,it
be,307854,24268,503,was
may,307855,24268,504,May
when,307856,24268,505,when
the,307857,24268,506,the
infant,307858,24268,507,infant
king,307859,24268,508,king
of,307860,24268,509,of
spain,307861,24268,510,Spain
be,307862,24268,511,was
bear,307863,24268,512,born
i,307864,24268,513,I
be,307865,24268,514,m
always,307866,24268,515,always
like,307867,24268,516,like
that,307868,24268,517,that
in,307869,24268,518,in
the,307870,24268,519,the
spring,307871,24268,520,spring
id,307872,24269,1,Id
like,307873,24269,2,like
a,307874,24269,3,a
new,307875,24269,4,new
fellow,307876,24269,5,fellow
every,307877,24269,6,every
year,307878,24269,7,year
up,307879,24269,8,up
on,307880,24269,9,on
the,307881,24269,10,the
tiptop,307882,24269,11,tiptop
under,307883,24269,12,under
the,307884,24269,13,the
rockgun,307885,24269,14,rockgun
near,307886,24269,15,near
oharas,307887,24269,16,OHaras
tower,307888,24269,17,tower
i,307889,24269,18,I
tell,307890,24269,19,told
he,307891,24269,20,him
it,307892,24269,21,it
be,307893,24269,22,was
strike,307894,24269,23,struck
by,307895,24269,24,by
lightning,307896,24269,25,lightning
and,307897,24269,26,and
all,307898,24269,27,all
about,307899,24269,28,about
the,307900,24269,29,the
old,307901,24269,30,old
barbary,307902,24269,31,Barbary
ape,307903,24269,32,apes
they,307904,24269,33,they
send,307905,24269,34,sent
to,307906,24269,35,to
clapham,307907,24269,36,Clapham
without,307908,24269,37,without
a,307909,24269,38,a
tail,307910,24269,39,tail
career,307911,24269,40,careering
all,307912,24269,41,all
over,307913,24269,42,over
the,307914,24269,43,the
show,307915,24269,44,show
on,307916,24269,45,on
each,307917,24269,46,each
other,307918,24269,47,others
back,307919,24269,48,back
mrs,307920,24269,49,Mrs
rubio,307921,24269,50,Rubio
say,307922,24269,51,said
she,307923,24269,52,she
be,307924,24269,53,was
a,307925,24269,54,a
regular,307926,24269,55,regular
old,307927,24269,56,old
rock,307928,24269,57,rock
scorpion,307929,24269,58,scorpion
robb,307930,24269,59,robbing
the,307931,24269,60,the
chicken,307932,24269,61,chickens
out,307933,24269,62,out
of,307934,24269,63,of
inces,307935,24269,64,Inces
farm,307936,24269,65,farm
and,307937,24269,66,and
throw,307938,24269,67,throw
stone,307939,24269,68,stones
at,307940,24269,69,at
you,307941,24269,70,you
if,307942,24269,71,if
you,307943,24269,72,you
go,307944,24269,73,went
anear,307945,24269,74,anear
he,307946,24269,75,he
be,307947,24269,76,was
look,307948,24269,77,looking
at,307949,24269,78,at
i,307950,24269,79,me
i,307951,24269,80,I
have,307952,24269,81,had
that,307953,24269,82,that
white,307954,24269,83,white
blouse,307955,24269,84,blouse
on,307956,24269,85,on
open,307957,24269,86,open
in,307958,24269,87,in
the,307959,24269,88,the
front,307960,24269,89,front
to,307961,24269,90,to
encourage,307962,24269,91,encourage
he,307963,24269,92,him
as,307964,24269,93,as
much,307965,24269,94,much
as,307966,24269,95,as
i,307967,24269,96,I
could,307968,24269,97,could
without,307969,24269,98,without
too,307970,24269,99,too
openly,307971,24269,100,openly
they,307972,24269,101,they
be,307973,24269,102,were
just,307974,24269,103,just
begin,307975,24269,104,beginning
to,307976,24269,105,to
be,307977,24269,106,be
plump,307978,24269,107,plump
i,307979,24269,108,I
say,307980,24269,109,said
i,307981,24269,110,I
be,307982,24269,111,was
tired,307983,24269,112,tired
we,307984,24269,113,we
lay,307985,24269,114,lay
over,307986,24269,115,over
the,307987,24269,116,the
firtree,307988,24269,117,firtree
cove,307989,24269,118,cove
a,307990,24269,119,a
wild,307991,24269,120,wild
place,307992,24269,121,place
i,307993,24269,122,I
suppose,307994,24269,123,suppose
it,307995,24269,124,it
must,307996,24269,125,must
be,307997,24269,126,be
the,307998,24269,127,the
high,307999,24269,128,highest
rock,308000,24269,129,rock
in,308001,24269,130,in
existence,308002,24269,131,existence
the,308003,24269,132,the
gallery,308004,24269,133,galleries
and,308005,24269,134,and
casemate,308006,24269,135,casemates
and,308007,24269,136,and
that,308008,24269,137,those
frightful,308009,24269,138,frightful
rock,308010,24269,139,rocks
and,308011,24269,140,and
saint,308012,24269,141,Saint
michaels,308013,24269,142,Michaels
cave,308014,24269,143,cave
with,308015,24269,144,with
the,308016,24269,145,the
icicle,308017,24269,146,icicles
or,308018,24269,147,or
whatever,308019,24269,148,whatever
they,308020,24269,149,they
call,308021,24269,150,call
they,308022,24269,151,them
hang,308023,24269,152,hanging
down,308024,24269,153,down
and,308025,24269,154,and
ladder,308026,24269,155,ladders
all,308027,24269,156,all
the,308028,24269,157,the
